piece_id,barre_ratio,avg_chord_stretch,max_chord_stretch,avg_position_shift,fret_change_rate,avg_fret,p90_fret,high_position_ratio,open_string_ratio,p90_chord_stretch,shift_rate,max_position_shift,std_position_shift,fret_entropy,max_avg_chord_stretch_window,p95_position_shift_window,avg_stretch_velocity_beats,p90_stretch_velocity_beats,avg_position_shift_speed_beats,max_position_shift_speed_beats,arpeggio_density,avg_string_jump,max_string_jump,string_entropy,chord_ratio,polyphonic_arpeggio_intensity_beats,avg_polyphony,total_notes,tempo_bpm,log_total_notes,repetition_ratio,max_note_density_window,true_label,predicted_label
"Allegretto moderato, Op. 6 no. 11||Fernando Sor",0.6524543,-0.7146717,0.17136502,0.59668416,0.3078789,-0.65931135,-0.69781816,-0.16181538,0.38775724,-0.4894104,-0.22825648,-0.011826143,0.66151255,-0.7415875,-0.21436,0.6855911,-0.6563629,-0.90402704,0.6486434,0.9273502,-0.42294016,-0.60446304,-0.38839334,0.1919793,0.83269936,0.8227186,0.07404499,0.30098173,-0.72479516,0.5398217,0.62806714,0.7939599,2,4
Allegro||W. A. Mozart,0.3167293,-0.72373873,0.08064605,0.69048494,0.33575374,-0.60816526,-0.69781816,-0.16729365,0.38394877,-0.4894104,0.26329815,-0.13910583,0.61809343,-0.7597501,-0.37445623,0.70508456,-0.48303258,-0.6853713,0.8911849,0.33402658,-0.50052565,-0.45787734,-0.57750183,-0.5046266,-0.49022806,0.71317106,0.25602952,-0.86819655,-0.8779275,-0.9014132,0.4860729,-0.008601066,1,0
"Cadenzas, Caprices, Rondos & Preludes, Op. 100: 1. Cadenze||Mauro Giuliani",0.67042196,-0.74227375,-0.011429021,0.6616027,0.4193988,-0.7101281,-0.6997529,-0.16729365,0.1302412,-0.37670672,-0.39259085,-0.26194957,0.65318495,-0.80988884,-0.3649675,0.68453664,-0.43176666,-0.5517928,0.85351676,0.48682642,-0.5909349,-0.74345344,-0.4886661,0.300473,0.8724773,0.6563831,0.061988033,-0.88248974,-0.7884547,-0.9399277,0.43801203,0.124976516,0,1
"Cadenzas, Caprices, Rondos & Preludes, Op. 100: 13. Capricie||Mauro Giuliani",0.67042196,-0.7311389,0.08064605,0.92710954,0.38199443,-0.25409573,-0.6839863,0.033981014,-0.40467894,-0.4894104,0.8011242,0.9741275,-0.9178079,-0.51699364,-0.291469,0.9205535,-0.5116462,-0.6853713,0.7197553,0.9646026,-0.5046952,-0.7301709,-0.27799392,0.050798345,0.81166446,0.5497296,0.09432609,-0.6360256,-0.9614918,-0.2743108,0.4647276,-0.075574204,3,2
"Cadenzas, Caprices, Rondos & Preludes, Op. 100: 15. Rondo||Mauro Giuliani",0.6615419,-0.70983875,0.08064605,0.77880657,0.3508191,-0.6110992,-0.6997529,-0.11631633,-0.2821739,-0.37670672,0.37310606,0.9741275,-0.5642497,-0.7342141,-0.291469,0.9142633,-0.48611724,-0.6853713,0.8128323,0.805187,-0.56830907,-0.7800431,-0.27799392,0.34236193,0.74695456,0.65527517,0.10229534,-0.51906514,-0.8779275,-0.07644833,0.4949609,0.22252332,1,2
"Cadenzas, Caprices, Rondos & Preludes, Op. 100: 22. Preludi||Mauro Giuliani",0.6618804,-0.8426331,0.62096804,0.84314746,0.3891474,-0.49396336,-0.6997529,-0.06782356,0.9531776,-0.9067196,0.77379596,0.9666925,-0.20527983,-0.7558065,-0.13448326,0.8195724,-0.8595362,-0.9886934,0.6749254,0.9273502,-0.58893967,-0.7892283,-0.4886661,-0.84306127,0.8394204,0.67103857,0.08433718,-0.801393,-0.7884547,-0.6937136,0.47385862,0.23841098,1,1
"Cadenzas, Caprices, Rondos & Preludes, Op. 100: 7. Cadenze||Mauro Giuliani",0.66456145,-0.68464845,-0.10331066,0.6690778,0.3543216,-0.49368244,-0.69781816,-0.16729365,0.9576048,-0.2516256,-0.08361423,-0.011826143,0.6245839,-0.788917,-0.4341821,0.70508456,-0.43176666,-0.5517928,0.84369624,0.48682642,-0.62387174,-0.80369633,-0.4886661,-0.9550828,0.87659556,0.6861445,0.059340328,-0.7262199,-0.8387653,-0.4789408,0.43450624,0.26979923,1,1
"Cadenzas, Caprices, Rondos & Preludes, Op. 100: 9. Cadenze||Mauro Giuliani",0.6618804,-0.68464845,-0.10331066,0.699382,0.37142026,-0.36675093,-0.69391775,-0.16729365,0.9725486,-0.2516256,-0.19026908,-0.13910583,0.6334007,-0.59610486,-0.4341821,0.70508456,-0.43176666,-0.5517928,0.8172354,0.48682642,-0.62387174,-0.7471772,-0.4886661,-0.56094307,0.87568843,0.6883497,0.06051473,-0.8132986,-0.93101746,-0.7309603,0.43450624,0.26979923,1,1
Carora (Valse Venezolano)||Antonio Lauro,0.5155327,-0.72656125,0.25926822,0.76429135,0.36013615,-0.17007226,-0.6859934,0.13214965,0.674009,-0.4894104,0.7367311,0.70915467,0.37388763,-0.059960175,-0.29774225,0.7841921,-0.502956,-0.69677037,0.8584344,0.51505655,-0.53806216,-0.7100432,-0.27799392,0.7360771,0.43363303,0.65648407,0.18534698,-0.755431,-0.9614918,-0.5575924,0.43801203,0.008177903,6,4
Estudios Sencillos: V||Leo Brouwer,0.67042196,-0.829885,0.34307608,0.7145562,0.3476785,-0.5454053,-0.69391775,-0.060292587,0.21968377,-0.7409085,0.875612,0.052219175,0.485164,-0.6982674,-0.13448326,0.7338174,-0.7078289,-0.82314754,0.8572489,0.5212301,-0.5579038,-0.81953603,-0.38839334,0.14310077,0.41224718,0.6983518,0.14940093,-0.8613899,-0.7386973,-0.8815375,0.4963904,0.15786074,0,1
Estudios Sencillos: X||Leo Brouwer,0.67042196,-0.68464845,-0.10331066,0.76742834,0.3910336,-0.65584296,-0.69781816,-0.15635778,0.021770613,-0.2516256,0.5860719,0.9741275,-0.075393155,-0.719229,-0.4341821,0.907499,-0.43176666,-0.5517928,0.7397647,0.61469394,-0.39167607,-0.5417043,-0.27799392,0.5783973,0.82934725,0.6477373,0.083469234,-0.84318805,-0.72479516,-0.82561356,0.4652675,0.15786074,2,2
Estudios Sencillos: XII||Leo Brouwer,0.51482934,-0.7441556,0.17136502,0.6190201,0.354119,-0.69400096,-0.6997529,-0.16729365,-0.37765655,-0.4894104,-0.28860497,-0.20131914,0.6725723,-0.7345143,-0.21436,0.68453664,-0.50482595,-0.6676223,0.9074172,0.33402658,-0.62387174,-0.7686068,-0.38839334,-0.09647519,0.25730678,0.64108866,0.19733933,-0.8860228,-0.645773,-0.94853973,0.43450624,-0.058871094,1,0
Estudios Sencillos: XIX||Leo Brouwer,0.28003103,-0.73777395,0.17136502,0.6549839,0.29091707,-0.54481864,-0.6958731,-0.10683495,0.10987053,-0.4894104,0.57532406,0.07349839,0.6482879,-0.65902615,-0.3055477,0.6949525,-0.51379776,-0.6853713,0.8966099,0.37436366,-0.62387174,-0.34634075,-0.4886661,0.24204186,-0.76007575,0.96900415,0.57971144,-0.5346691,-0.7884547,-0.09941927,0.47117546,0.5800724,3,2
Folias||Gaspar Sanz,0.6620714,-0.72575486,0.08064605,0.6802178,0.3776716,-0.6896136,-0.6997529,-0.16729365,-0.050587825,-0.4894104,-0.2636154,-0.13910583,0.6338044,-0.79967,-0.291469,0.68978024,-0.46802315,-0.6231049,0.8974871,0.33402658,-0.40840372,-0.49329433,-0.38839334,-0.8435735,0.4811517,0.5658262,0.167382,-0.747597,-0.8779275,-0.5358708,0.4377787,-0.1745875,1,0
"Goldberg Variations, BWV 988: Variatio 18||J.S. Bach",0.6482014,-0.7246268,0.25926822,0.7515351,0.34556118,-0.47788656,-0.6958731,-0.05972265,0.3797236,-0.4894104,0.8333796,0.17852002,0.5441754,-0.49135303,-0.33518794,0.7428545,-0.4917857,-0.6853713,0.87264216,0.413332,-0.38014388,-0.41274637,-0.38839334,0.8281138,-0.52739024,0.6886959,0.25290656,-0.7704721,-0.72479516,-0.6005658,0.46823853,-0.008601066,5,2
Lesson 15: Waltz||Dionisio Aguado,0.6088952,-0.76756763,0.17136502,0.6596234,0.34604228,-0.58356184,-0.6958731,-0.16729365,0.4794925,-0.5878362,-0.033858463,-0.13910583,0.66084296,-0.62893933,-0.29726058,0.6980217,-0.63453645,-0.78466386,0.8634062,0.48682642,-0.38707697,-0.47766557,-0.4886661,0.5356013,0.176264,0.81853545,0.25650492,-0.88367873,-0.6873124,-0.9428735,0.4572107,0.26979923,0,1
Twenty-one Lessons: 18||Dionisio Aguado,0.6221215,-0.72324616,0.08064605,0.57680464,0.2788685,-0.7759552,-0.70167756,-0.16729365,-0.9518062,-0.4679724,-0.33449587,-0.22172678,0.7076995,-0.8778614,-0.35059157,0.68453664,-0.506869,-0.6853713,0.9036935,0.33402658,-0.62387174,-0.3794225,-0.4886661,-0.9151726,-0.8660775,0.9341021,0.41055813,-0.7833144,-0.7884547,-0.6385219,0.5553724,0.67156357,1,0
Twenty-one Lessons: 19||Dionisio Aguado,0.67042196,-0.68464845,-0.10331066,0.97084355,0.40411666,-0.04677245,-0.66121745,0.058644578,-0.33652663,-0.2516256,0.94329756,0.9741275,-0.97865987,-0.7912916,-0.4341821,0.9205535,-0.43176666,-0.5517928,0.026208358,0.9993785,-0.57795984,-0.7266095,-0.4886661,-0.9770637,0.8785768,0.6108685,0.05674628,-0.8852464,-0.8779275,-0.9466844,0.4773475,0.024952209,0,1
"Caprice, Op. 20 no. 2||Luigi Legnani",0.60931325,-0.72097784,0.17136502,0.74589205,0.32733208,-0.5378851,-0.6919521,-0.0032269806,-0.6739473,-0.4894104,0.4551314,0.9666925,0.19613872,-0.57268244,-0.291469,0.81361485,-0.5301963,-0.6853713,0.8026404,0.61469394,-0.5387454,-0.63718873,-0.38839334,0.3329497,0.027163766,0.89296687,0.28094956,-0.5793375,-0.8779275,-0.17056662,0.47997925,0.7067714,3,2
Estudio 10||Fernando Sor,0.6346842,-0.7595601,0.17136502,0.6401016,0.28748265,-0.14129482,-0.68798995,0.20139618,0.5251843,-0.5878362,0.52666456,0.46284094,0.5412435,-0.31666932,-0.291469,0.7428545,-0.5225936,-0.6853713,0.8491287,0.48682642,-0.25181544,-0.4587291,-0.27799392,-0.19067024,0.5118174,0.72816193,0.21040624,-0.5243059,-0.6000234,-0.08406238,0.6343622,0.26979923,2,4
Estudio 19||Fernando Sor,0.67042196,-0.68464845,-0.10331066,0.74622875,0.38816658,-0.3753017,-0.69391775,-0.07942112,0.9625025,-0.2516256,0.48292524,0.63948053,0.55392903,-0.47330388,-0.291469,0.7428545,-0.5225936,-0.6853713,0.8491287,0.48682642,-0.6184277,-0.9047624,-0.27799392,0.39024058,0.8785768,0.72816193,0.05674628,-0.38187075,-0.30863258,0.09276625,0.43581662,0.26979923,2,4
Fortune||John Dowland,0.639454,-0.7021071,0.08064605,0.6589199,0.34907392,-0.7336361,-0.6997529,-0.16729365,-0.54659665,-0.41193274,-0.14944279,-0.13910583,0.64056253,-0.822646,-0.35059157,0.70508456,-0.44857585,-0.6231049,0.899062,0.33402658,-0.45866054,-0.4897685,-0.4886661,0.78998744,0.12973419,0.6280147,0.26416984,-0.88485634,-0.8779275,-0.9457442,0.4404676,-0.1745875,3,0
Gavotte No. 1 (from Lute Suite No. 3); BWV 995||J.S. Bach,0.6424189,-0.7132044,0.08064605,0.70294595,0.39511243,-0.662954,-0.6997529,-0.14849018,0.13760833,-0.37670672,0.05918967,0.23978597,0.6105934,-0.68496186,-0.3649675,0.70508456,-0.47711036,-0.6231049,0.8823722,0.33402658,-0.44816315,-0.45964387,-0.4886661,0.024465475,0.46183643,0.60919946,0.14336078,-0.45600346,-0.9882116,0.007924451,0.43450624,-0.12539308,5,1
"Grand Ouverture, Op. 61||Mauro Giuliani",0.6270234,-0.74445003,0.17136502,0.73381364,0.36483407,-0.34153318,-0.68798995,0.023739066,0.6102769,-0.5878362,0.7184298,0.66404986,0.5330129,-0.22935532,-0.21436,0.766843,-0.5462163,-0.73900485,0.76889527,0.71676993,-0.5415042,-0.825587,-0.27799392,0.72502184,0.6934614,0.68148714,0.14053273,0.9999787,-0.5068559,0.96961194,0.48447326,0.64298594,6,6
"Los Panaderos, Bolero||Julian Arcas",0.6242329,-0.73743033,0.08064605,0.71623504,0.36424714,-0.41427603,-0.6899762,0.038245328,0.2511298,-0.4894104,0.4202258,0.46284094,0.5089161,-0.3566102,-0.291469,0.74374366,-0.5226445,-0.6853713,0.84651834,0.48682642,-0.50205094,-0.70805275,-0.27799392,0.66699594,0.6018185,0.7075767,0.16393523,-0.56725335,-0.8387653,-0.15047953,0.46960577,0.22252332,4,3
Luisito (Minueto)||Agustin Barrios Mandore,0.50224733,-0.7613327,0.17136502,0.8202497,0.36982536,-0.012842277,-0.6899762,0.07243834,0.9728073,-0.5878362,0.9700119,0.27962568,0.5717396,-0.24519825,-0.291469,0.73012793,-0.599068,-0.78466386,0.698646,0.61469394,-0.37901932,-0.41881523,-0.38839334,0.6189821,0.28342962,0.7848074,0.2089949,-0.83520377,-0.645773,-0.80039936,0.43450624,0.3603806,2,4
The Prince's Toys: The Mechanical Monkey||Nikita Koshkin,0.41387954,-0.7468483,0.25926822,0.7645976,0.34289238,-0.022166435,-0.6859934,0.16501555,0.8315468,-0.4894104,0.7621667,0.9571673,0.3109532,0.061255913,-0.291469,0.7428545,-0.5225936,-0.6853713,0.8491287,0.48682642,-0.40263143,-0.47159213,-0.27799392,0.8614238,0.35884795,0.72816193,0.21988407,-0.051180158,-0.8779275,0.3573219,0.50199914,0.26979923,6,6
The Prince's Toys: The Mischievous Prince||Nikita Koshkin,0.48389933,-0.74619985,0.17136502,0.8389271,0.32919767,0.06312418,-0.68798995,0.22454372,0.9140651,-0.4894104,0.98433983,0.49574566,0.37588552,-0.024545567,-0.291469,0.7428545,-0.5225936,-0.6853713,0.8491287,0.48682642,-0.34979358,-0.3473571,-0.38839334,0.357576,-0.3775838,0.72816193,0.36201543,-0.72020996,-0.645773,-0.46355125,0.44768813,0.26979923,5,4
The Prince's Toys: The Tin Soldiers||Nikita Koshkin,-0.07190451,-0.6958709,0.25926822,0.59676754,0.26112053,0.2686695,-0.68798995,0.21376169,0.89125264,-0.37670672,0.010300749,0.39310122,0.62344277,-0.46695086,-0.291469,0.73197806,-0.460887,-0.6231049,0.8878843,0.43726298,-0.34057978,-0.17410809,-0.57750183,0.80417603,-0.8868089,0.91169924,0.39967147,0.87086916,-0.9080532,0.7919085,0.66225517,0.98391986,7,6
"24 Caprices, Op. 1: 24||Niccolo Paganini",0.67042196,-0.7100948,0.08064605,0.66360486,0.36155254,-0.64132524,-0.69781816,-0.16354224,0.24587043,-0.40031993,0.23271056,-0.13910583,0.62216824,-0.63990855,-0.3649675,0.70508456,-0.5196545,-0.7078281,0.76413643,0.71676993,-0.3629835,-0.4551982,-0.27799392,0.5484162,0.7841971,0.7420061,0.08811241,-0.784009,-0.8779275,-0.6406063,0.54477483,0.65272224,7,2
